시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
울산,계,80-84세,16865,18586,19087,19704,19279,20328,21519,23596,25641,28061,30312,32361,34414,38377,42225,45546,49224,53480,57027,62087,64059
울산,계,85-89세,8367,8770,9383,10075,10732,11680,12942,13262,13663,13277,14077,15048,16525,17988,19550,21198,22725,24248,27219,29980,32440
울산,계,90-94세,2709,2892,3199,3550,3852,4191,4488,4862,5239,5568,6079,6740,6861,7035,6757,7248,7881,8691,9480,10189,11121
울산,계,95세이상,616,630,697,749,807,900,998,1120,1244,1354,1481,1594,1736,1878,1998,2195,2430,2472,2542,2433,2673
중구,계,계,206070,202181,204643,203705,202248,200380,198161,195634,193209,190884,188624,186412,184237,182088,179961,177860,175779,173695,171596,169498,167391
중구,계,0 - 4세,5469,4809,4893,4603,4314,4088,3955,3859,3843,3858,3868,3863,3847,3821,3783,3742,3697,3638,3572,3502,3428
중구,계,5 - 9세,8953,8305,7988,7443,6837,6218,5603,5115,4674,4317,4072,3952,3894,3906,3939,3959,3965,3958,3935,3901,3863
중구,계,10 - 14세,9773,9701,9735,9681,9356,8972,8430,7850,7191,6517,5871,5280,4839,4436,4117,3905,3808,3761,3783,3823,3855
중구,계,15 - 19세,8303,8720,8921,8966,9255,9245,9217,9124,9019,8681,8313,7787,7252,6631,5995,5399,4870,4482,4114,3840,3661
중구,계,20-24세,9920,8213,7692,7073,6693,6750,7053,6989,6989,7195,7152,7145,7035,6964,6717,6454,6050,5647,5162,4670,4219
중구,계,25-29세,12781,12043,11671,10989,10034,9159,8140,7700,7101,6708,6660,6799,6664,6666,6819,6789,6791,6693,6686,6493,6278
중구,계,30-34세,11775,11887,12881,13109,13142,12716,12149,11329,10759,9997,9315,8472,8133,7524,7123,7005,7084,6942,6937,7075,7065
중구,계,35-39세,12566,11651,12029,12253,12430,12776,12938,12880,12731,12581,12155,11707,11098,10684,10054,9455,8681,8356,7739,7330,7171
중구,계,40-44세,16131,15771,15739,14909,14064,13061,12416,12056,11987,11945,12141,12266,12282,12215,12144,11805,11430,10903,10549,9981,9425
중구,계,45-49세,15944,15248,15000,15220,15562,15888,15756,15354,14415,13514,12509,11875,11531,11476,11439,11634,11775,11823,11791,11754,11461
중구,계,50-54세,19552,18964,18331,17505,16594,15642,15065,14571,14709,14977,15264,15144,14783,13897,13048,12102,11504,11165,11112,11074,11269
중구,계,55-59세,19744,19310,19910,19493,19189,18980,18490,17699,16874,15987,15079,14544,14086,14242,14511,14804,14704,14372,13520,12711,11806
중구,계,60-64세,19425,19827,19524,19561,18954,18748,18445,18875,18462,18205,18024,17597,16902,16169,15362,14526,14050,13625,13788,14053,14355
중구,계,65-69세,14316,15006,16121,16769,17842,18192,18671,18320,18361,17782,17641,17404,17879,17564,17404,17291,16932,16321,15663,14921,14147
중구,계,70-74세,9429,9979,10438,11433,12444,13280,14034,15052,15692,16749,17109,17600,17318,17395,16879,16810,16635,17133,16898,16812,16743
중구,계,75-79세,5860,6062,6663,7089,7818,8385,8900,9291,10228,11162,11950,12667,13625,14256,15285,15655,16147,15914,16020,15594,15588
중구,계,80-84세,3824,4254,4392,4602,4458,4698,4928,5423,5785,6355,6827,7270,7627,8457,9255,9940,10566,11403,11981,12921,13266
중구,계,85-89세,1689,1763,1969,2199,2361,2579,2889,2947,3073,2941,3126,3323,3673,3933,4299,4639,4969,5243,5873,6441,6949
중구,계,90-94세,516,564,624,676,755,836,890,986,1084,1156,1263,1411,1431,1484,1394,1513,1639,1827,1962,2123,2307
중구,계,95세이상,100,104,122,132,146,167,192,214,232,257,285,306,338,368,394,433,482,489,511,479,535
남구,계,계,312317,310006,306284,301810,297716,294003,290594,287440,284368,281343,278361,275412,272475,269549,266618,263709,260806,257877,254907,251890,248817
남구,계,0 - 4세,8729,8173,7393,6825,6357,6073,6023,6055,6139,6253,6326,6362,6366,6345,6303,6258,6194,6105,6000,5886,5769
남구,계,5 - 9세,13107,12406,11530,10490,9422,8571,7848,7225,6712,6286,6032,5988,6001,6073,6186,6260,6307,6322,6306,6280,6238
남구,계,10 - 14세,14031,13843,13655,13665,13496,13013,12208,11377,10410,9384,8551,7831,7213,6713,6295,6051,6002,6012,6091,6207,6286
남구,계,15 - 19세,13481,13318,13389,13316,13489,13377,13223,13117,13162,12986,12486,11695,10890,9946,8962,8179,7497,6907,6440,6046,5838
남구,계,20-24세,19609,17785,15921,14084,12838,12427,12402,12478,12311,12508,12466,12385,12312,12361,12131,11633,10931,10256,9428,8566,7871
남구,계,25-29세,23127,22503,21871,21079,19801,18177,16678,15363,14145,13216,12927,12961,12960,12752,13036,13037,12969,12890,12924,12654,12155
남구,계,30-34세,20979,21911,22099,22010,22026,21774,21124,20423,19768,18726,17428,16167,15142,14166,13302,13040,13107,13041,12836,13170,13171
남구,계,35-39세,20113,19464,19095,19171,19163,19483,19988,20155,20243,20346,20098,19490,18861,18256,17360,16245,15121,14268,13384,12567,12339
남구,계,40-44세,23755,23871,23346,21961,20666,19355,18432,18054,18128,18120,18456,18927,19069,19170,19266,19004,18435,17860,17304,16496,15485
남구,계,45-49세,24888,23383,22367,22327,22689,23216,23197,22707,21427,20219,18954,18037,17633,17669,17634,17957,18413,18559,18678,18770,18508
남구,계,50-54세,31244,30506,28923,27265,25347,23734,22451,21636,21738,22163,22712,22706,22233,20993,19824,18589,17679,17271,17291,17254,17572
남구,계,55-59세,29078,28856,29835,29728,29330,28986,28290,26940,25589,23964,22585,21491,20804,20948,21388,21921,21908,21461,20266,19140,17956
남구,계,60-64세,26605,27533,27203,26935,26440,26321,26050,26922,26880,26615,26417,25881,24734,23626,22217,21035,20099,19513,19696,20144,20653
남구,계,65-69세,18207,19411,20825,21819,23436,24019,24784,24439,24286,23888,23843,23661,24549,24530,24365,24269,23851,22871,21936,20705,19669
남구,계,70-74세,11314,12037,12780,14072,15271,16291,17343,18618,19594,21150,21724,22494,22204,22132,21796,21798,21684,22566,22584,22497,22474
남구,계,75-79세,6646,7070,7775,8449,9220,9874,10513,11139,12316,13400,14342,15317,16501,17420,18876,19400,20129,19896,19896,19641,19684
남구,계,80-84세,4440,4838,5008,5106,5009,5250,5618,6180,6735,7335,7886,8448,8981,9983,10876,11677,12516,13525,14366,15640,16080
남구,계,85-89세,2152,2254,2340,2491,2639,2892,3162,3266,3327,3240,3429,3712,4102,4484,4852,5242,5638,6017,6746,7359,7936
남구,계,90-94세,661,695,765,847,893,972,1042,1101,1186,1252,1380,1515,1555,1584,1528,1644,1811,2009,2195,2349,2560
남구,계,95세이상,151,149,164,170,184,198,218,245,272,292,319,344,365,398,421,470,515,528,540,519,573
동구,계,계,154515,153893,154020,152887,151645,150305,148852,147297,145764,144248,142734,141189,139631,138056,136477,134916,133356,131777,130214,128642,127060
동구,계,0 - 4세,4795,4230,3787,3447,3214,3112,3044,3004,3004,3026,3041,3049,3044,3027,3010,2990,2962,2922,2870,2814,2754
동구,계,5 - 9세,8247,7773,7087,6259,5411,4600,4037,3635,3339,3130,3037,2976,2951,2962,2990,3009,3022,3020,3013,2999,2982
동구,계,10 - 14세,8457,8477,8607,8583,8380,8042,7511,6827,6044,5246,4495,3982,3608,3326,3124,3033,2976,2952,2969,3006,3030
동구,계,15 - 19세,6997,7514,7657,7756,7920,8111,8067,8118,8063,7862,7539,7035,6390,5668,4939,4268,3820,3491,3234,3049,2968
동구,계,20-24세,7124,6196,5968,5832,5763,5815,6084,6001,6018,6138,6260,6164,6188,6118,5965,5707,5307,4832,4337,3838,3396
동구,계,25-29세,9294,9127,9014,8449,7872,7166,6482,6183,5882,5608,5520,5658,5521,5549,5639,5713,5613,5643,5584,5467,5251
동구,계,30-34세,9437,9399,9346,9277,9268,9087,8864,8488,8037,7617,7040,6490,6232,5871,5541,5434,5531,5382,5408,5486,5550
동구,계,35-39세,12369,11406,10572,10100,9584,9375,9339,9318,9315,9331,9169,8953,8614,8241,7879,7341,6828,6551,6148,5787,5663
동구,계,40-44세,14411,14794,14838,14017,13159,12122,11009,10218,9880,9479,9385,9441,9482,9505,9531,9376,9160,8828,8485,8148,7619
동구,계,45-49세,12378,12445,12629,13133,13689,14176,14392,14175,13318,12489,11522,10531,9881,9645,9329,9311,9421,9494,9532,9569,9426
동구,계,50-54세,12390,12518,12572,12534,12374,12285,12204,12139,12500,12934,13332,13491,13265,12454,11699,10820,9935,9391,9226,8973,9006
동구,계,55-59세,12319,11865,12288,12248,12244,12271,12405,12245,12112,11867,11704,11565,11472,11799,12187,12554,12696,12476,11718,11030,10214
동구,계,60-64세,14276,14074,13545,12849,12110,11861,11440,11813,11767,11770,11799,11906,11729,11583,11323,11135,10973,10870,11174,11529,11868
동구,계,65-69세,9612,10588,11499,12313,13133,13296,13223,12705,12123,11487,11305,10951,11355,11326,11344,11384,11484,11300,11148,10882,10683
동구,계,70-74세,6065,6473,6942,7676,8437,8941,9832,10662,11425,12209,12384,12381,11957,11471,10934,10810,10515,10937,10925,10964,11014
동구,계,75-79세,3280,3614,4018,4501,4978,5519,5892,6292,6953,7640,8109,8929,9689,10403,11139,11313,11358,10998,10603,10162,10094
동구,계,80-84세,1910,2159,2293,2409,2467,2693,2980,3302,3688,4045,4487,4785,5109,5670,6244,6651,7342,7965,8584,9215,9341
동구,계,85-89세,817,889,965,1077,1167,1316,1476,1549,1614,1636,1793,1996,2198,2447,2654,2955,3162,3374,3773,4157,4447
동구,계,90-94세,264,277,314,348,391,427,473,511,559,596,663,742,768,796,796,879,991,1084,1208,1293,1446
동구,계,95세이상,73,75,79,79,84,90,98,112,123,138,150,164,178,195,210,233,260,267,275,274,308
북구,계,계,216940,216754,216024,215643,215328,215047,214749,214430,213899,213126,212174,211068,209800,208412,206931,205357,203737,202059,200326,198552,196737
북구,계,0 - 4세,9511,8595,7682,7179,6782,6601,6574,6578,6610,6664,6677,6663,6623,6571,6510,6446,6377,6289,6192,6084,5964
북구,계,5 - 9세,13689,12981,12078,10973,9710,8729,7953,7330,6898,6538,6375,6351,6355,6397,6473,6514,6518,6499,6466,6420,6374
북구,계,10 - 14세,13146,13154,13203,13455,13386,13008,12293,11540,10510,9339,8430,7696,7095,6675,6319,6155,6132,6143,6191,6277,6325
북구,계,15 - 19세,10464,11688,12057,12007,12307,12477,12465,12548,12772,12654,12287,11593,10859,9856,8759,7938,7259,6700,6310,5979,5841
북구,계,20-24세,10164,8404,8145,8180,8260,8610,9352,9249,9192,9484,9593,9557,9596,9706,9565,9225,8601,8031,7271,6512,5972
북구,계,25-29세,13663,13366,12872,12061,11276,10316,9226,9077,8738,8387,8371,8704,8428,8432,8666,8701,8643,8642,8699,8523,8202
북구,계,30-34세,15302,15502,15354,15358,15381,15149,14886,14307,13709,13059,12142,11136,10828,10174,9625,9475,9676,9389,9417,9614,9645
북구,계,35-39세,17496,16293,15397,15278,15236,15499,15825,16032,16139,16208,15975,15657,15046,14491,13859,12943,11965,11579,10828,10228,10040
북구,계,40-44세,21256,21484,20879,19488,18193,16849,15787,15270,15272,15291,15587,15942,16150,16246,16308,16068,15733,15137,14620,14013,13124
북구,계,45-49세,18076,18069,18352,19038,19832,20480,20618,20165,18902,17732,16485,15498,15018,15031,15040,15334,15682,15885,15979,16050,15814
북구,계,50-54세,19748,19401,18751,18496,18011,17775,17721,17898,18490,19218,19818,19946,19520,18319,17225,16037,15110,14663,14682,14678,14969
북구,계,55-59세,19113,19411,20095,19938,19717,19367,19098,18576,18380,17884,17599,17457,17523,18028,18694,19249,19359,18941,17787,16751,15618
북구,계,60-64세,14829,16101,16815,17403,17580,18105,18199,18804,18702,18563,18312,18118,17631,17416,16878,16553,16361,16371,16819,17412,17903
북구,계,65-69세,8423,9359,10519,11562,13113,14071,15147,15639,16054,16118,16529,16551,17120,17036,16951,16762,16614,16168,15959,15426,15105
북구,계,70-74세,5053,5400,5776,6573,7378,8137,8982,10024,10945,12317,13108,14015,14362,14666,14674,15012,15013,15560,15493,15452,15321
북구,계,75-79세,3156,3370,3639,3957,4370,4707,5022,5413,6156,6888,7575,8328,9245,10060,11266,11910,12679,12933,13174,13165,13452
북구,계,80-84세,2157,2418,2491,2621,2581,2759,2933,3175,3459,3792,4095,4371,4697,5332,5942,6520,7147,7906,8599,9601,10101
북구,계,85-89세,1212,1250,1337,1424,1496,1612,1818,1880,1974,1928,2057,2201,2377,2592,2816,3048,3264,3508,3985,4425,4851
북구,계,90-94세,377,409,476,531,589,655,692,745,798,842,916,1028,1049,1088,1046,1123,1220,1323,1450,1555,1692
북구,계,95세이상,105,99,106,121,130,141,158,180,199,220,243,256,278,296,315,344,384,392,405,387,424
울주군,계,계,223666,223472,221875,220120,218720,217642,216813,216178,215474,214699,213838,212900,211893,210838,209733,208583,207370,206110,204802,203439,202027
울주군,계,0 - 4세,6453,5820,5328,4854,4572,4417,4352,4349,4403,4456,4487,4493,4482,4456,4425,4391,4345,4286,4215,4135,4045
울주군,계,5 - 9세,9372,8716,7899,7074,6322,5662,5117,4725,4365,4158,4041,3991,3994,4051,4108,4143,4156,4153,4139,4120,4099
울주군,계,10 - 14세,10707,10519,10316,10098,9576,8975,8338,7645,6920,6228,5607,5085,4699,4344,4142,4022,3972,3976,4032,4089,4123
울주군,계,15 - 19세,10395,10508,10564,10459,10539,10502,10300,10150,9998,9544,9007,8407,7743,7037,6351,5729,5220,4834,4485,4287,4161
울주군,계,20-24세,12583,11387,10355,9799,9298,9161,9274,9248,9134,9254,9246,9109,9001,8895,8538,8125,7641,7091,6506,5918,5395
울주군,계,25-29세,13878,13529,12956,12069,11325,10526,9840,9202,8777,8242,8105,8164,8082,7991,8143,8152,8049,7995,7955,7706,7415
울주군,계,30-34세,12753,13197,13224,13133,13067,12730,12349,11932,11402,10938,10259,9616,9030,8581,8002,7873,7905,7813,7737,7896,7913
울주군,계,35-39세,13535,12857,12333,12127,11919,12033,12212,12430,12522,12602,12380,12075,11676,11216,10801,10132,9507,8957,8494,7902,7779
울주군,계,40-44세,17031,16826,16224,15078,14007,13055,12260,11910,11854,11765,11958,12187,12400,12472,12556,12350,12061,11672,11250,10860,10201
울주군,계,45-49세,18886,18089,17291,16959,16985,17080,16869,16417,15434,14458,13541,12756,12399,12337,12253,12458,12704,12929,13003,13096,12891
울주군,계,50-54세,22469,22521,21983,21400,20343,19208,18409,17652,17467,17637,17848,17731,17323,16344,15352,14394,13578,13208,13143,13069,13289
울주군,계,55-59세,20618,20967,22099,22480,22740,23094,23007,22437,21840,20776,19670,18894,18156,18033,18262,18532,18464,18075,17088,16079,15097
울주군,계,60-64세,19025,20143,20251,20586,20603,20967,21135,22174,22530,22764,23075,22949,22364,21751,20701,19637,18897,18197,18136,18419,18732
울주군,계,65-69세,13399,14628,15975,16938,18414,19138,20048,20111,20391,20336,20630,20748,21709,22020,22220,22494,22359,21800,21211,20208,19210
울주군,계,70-74세,8643,9200,9792,10930,12132,13184,14303,15577,16505,17937,18619,19461,19488,19717,19624,19877,19980,20896,21189,21383,21648
울주군,계,75-79세,5810,5884,6364,6891,7558,8096,8620,9195,10253,11369,12335,13363,14537,15422,16767,17398,18178,18197,18404,18321,18552
울주군,계,80-84세,4534,4917,4903,4966,4764,4928,5060,5516,5974,6534,7017,7487,8000,8935,9908,10758,11653,12681,13497,14710,15271
울주군,계,85-89세,2497,2614,2772,2884,3069,3281,3597,3620,3675,3532,3672,3816,4175,4532,4929,5314,5692,6106,6842,7598,8257
울주군,계,90-94세,891,947,1020,1148,1224,1301,1391,1519,1612,1722,1857,2044,2058,2083,1993,2089,2220,2448,2665,2869,3116
울주군,계,95세이상,187,203,226,247,263,304,332,369,418,447,484,524,577,621,658,715,789,796,811,774,833
